CODIGO,REFERENCIA,BARRA,DESCRICAO,SERVICO,PRODUTO,TIPO,UNIDADE,CODCAT,CATEGORIA,CODMAR,MARCA,QUANT_MINI,QUANT_ATUA,QUANT_MAX,QUANT_UNID,P_CUSTO,P_VENDA,MENSAGEM,IPI,COD_SIT,COD_IPI,AL_IPI,CLAS_FIS,AL_ICMS,FOTO,OBS,IMPRESSO,PECA,QUANTIDADE,GRUPO,M3,QUANTIDADE,COMPRADO,DESCONTO,DATA,ENTANT,SAIANT,SALDOANT,ENTRADA,SAIDA,SALDO,MARGEM,AVISOMIN,AVISOZER,FALTA,MAIS_VEND,MAIS_QUAN,PRAZO,MARGEM2,ATACADO,MARGEM3,FOTO1,FOTO2,LOCALIZA,VENZER,VENCIMENTO,LUCRO,TOT_CUSTO,LUCROP,BLOQUEARD,LIMITED,COMISSAO,DESC_NCM,ORIG_PROD,CODI_IPI,CODI_PIS,CODI_COFI,TRIB_NACI,TRIB_IMPO,TRIB_ESTA,TRIB_MUNI,CFOP_VEND,CFOP_DESC,ICMS_ST_S,ICMS_ST_N,ICMS_REDU,PROD_ST,D_ORIGEM,D_PIS,D_COFINS,D_IPI,D_CSOSN,CODI_CSOSN,CODI_CEST,CODI_ESPEG,DESC_GRUPE,PROD_CONT,GTIN,DESC_ANP,BC_ST,VAL_ST,EPARALELO
854,,,PNEU 255/70/16 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,630.0,760.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,20.63,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
855,,,PINHAO VELOCIMETRO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,28.31,40.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,41.29,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
856,,,MANGUEIRA CORRUGADA P/ BOMB,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,16.73,35.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,109.21,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
857,,,BUCHA SUPORTE MOTOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,92.83,119.68,,,,,0.0,,0,,,False,0,,,,,False,0,2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,28.92,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
858,,,BUCHA SUPORTE COXIM CAMBIO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,32.02,45.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,40.54,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
859,,,BATERIA MOURA 72 HP,False,True,PRODUTO,UNI,7,BATERIA,0,,0.0,0.0,0.0,0.0,643.0,860.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,33.75,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
860,,,BOTAO VIDRO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,1.0,0.0,0.0,45.0,69.23,,,,,0.0,,0,,,False,0,,,,,False,0,2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,53.85,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
861,,,BUCHA SUSPENSAO,False,True,PRODUTO,UNI,0,,0,,0.0,0.0,0.0,0.0,134.23,155.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,15.47,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
862,,,PNEU 235/60/18 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,578.83,730.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,26.12,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
863,,,UNIFORME CALCA,False,True,PRODUTO,un,2,INTERNO,0,,0.0,12.0,0.0,0.0,85.0,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
864,,,RETENTOR SEMI EIXO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,36.7,55.05,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,50.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
865,,,PNEU 225/55/18 GOODYEAR,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,667.9,820.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,22.77,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
866,,,VENTUINHA COM DEFLETOR,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,630.0,882.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,40.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
867,,,FLAUTA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,93.03,115.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,23.62,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
868,,,BRINDES,False,True,PRODUTO,UN,2,INTERNO,0,,0.0,26.0,0.0,0.0,1935.0,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
869,,,REPARO CENTRALIZADOR PATI,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,10.18,28.52,,,,,0.0,,0,,,False,0,,,,,False,0,2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,180.2,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
870,,,JOGO MOLA SAPATA FREIO,False,True,PRODUTO,JG,3,PEÇA,0,,0.0,-1.0,0.0,0.0,37.63,50.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,32.87,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
871,,,PNEU 175/70/14 CONTINENTAL,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,355.83,470.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,32.09,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
872,,,BOCAL TANQUE COMBUSTIVEL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,506.55,567.03,,,,,0.0,,0,,,False,0,,,,,False,0,2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,11.94,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
873,,,BUCAL TANQUE DE COMBUSTIVEL,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,352.0,492.8,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,40.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
874,,,PNEU 185/60/15 GOODYEAR,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,442.9,552.5,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,24.75,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
875,,,BUJAO RECUPERADORA ROSCA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,18.79,31.48,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,67.56,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
876,,,CABO ENGATE SELECAO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,348.79,403.38,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,15.65,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
877,,,PNEU 205/55/17 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,523.42,670.4,,,,,0.0,,0,,,False,0,,,,,False,0,2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,28.08,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,4.0
878,,,RETENTOR SEMI EIXO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,45.17,55.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,21.76,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
879,,,VASELINA,False,True,PRODUTO,un,8,USO E CONSUMO,0,,0.0,3.0,0.0,0.0,73.0,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
880,,,RELE BOMBA COMBUSTIVEL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-3.0,0.0,0.0,41.75,50.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,19.76,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
881,,,BIELA USADA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-3.0,0.0,0.0,180.0,270.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,50.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
882,,,VIRABREQUIM,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,1.0,0.0,0.0,2117.5,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
883,,,BUCHA SUPERIOR AMORTECEDOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,17.0,25.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,47.06,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
884,,,ROLAMENTO EMBREGAEM,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,197.27,253.83,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,28.67,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
885,,,GRAMPO FIXACAO FORRO,False,True,PRODUTO,UN,2,INTERNO,0,,0.0,38.0,0.0,0.0,4.97,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,12.0
886,,,PNEU 175/70/14 IMPORT,False,True,PRODUTO,UNI,5,PNEU,0,,0.0,12.0,0.0,0.0,236.0,320.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-10-14,0.0,0.0,0.0,0.0,0.0,0.0,35.59,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,8.0
889,,,PONTEIRA SILENCIOSO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,58.62,87.93,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,50.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
890,,,MACACO JOELHO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,110.02,143.03,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,30.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
891,,,GARFO EMBREAGEM,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,109.58,141.8,,,,,0.0,,0,,,False,0,,,,,False,0,2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,29.4,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
892,,,ROLAMENTO UNIVERSAL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,27.43,35.0,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,27.58,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
893,,,LUB 5W20 MOTORCRAFT,False,True,PRODUTO,LT,4,LUBRIFICANTE,0,,0.0,3.0,0.0,0.0,41.77,70.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,67.58,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SINTETICO 10.000,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
894,,,LAMPADA TH11,False,True,PRODUTO,UN,6,LAMPADA,0,,0.0,3.0,0.0,0.0,30.0,75.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,150.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
895,,,BUCHA RADIADOR OLEO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,4.59,10.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,117.86,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,8.0
896,,,BANDA LARGA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,1.0,0.0,0.0,136.99,165.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,20.45,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
897,,,BRACO LIMPADOR PARA BRISA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,104.92,120.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,14.37,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
898,,,UNIDADE DE COMANDO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,80.0,145.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,81.25,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
899,,,SELO TAMPA BLOCO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,18.73,30.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,60.17,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
900,,,MODULO DA BOMBA DE GASOLINA,False,True,PRODUTO,UNI,3,PEÇA,185,..,0.0,0.0,0.0,0.0,750.0,1215.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,62.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
901,,,COLETOR ADMISSAO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,70.65,85.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,20.31,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
902,,,SENSOR FASE,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,205.63,236.87,,,,,0.0,,0,,,False,0,,,,,False,0,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,15.19,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
903,,,KIT CAPA TUCHO MOTOR,False,True,PRODUTO,KIT,3,PEÇA,0,,0.0,1.0,0.0,0.0,36.53,42.01,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,15.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
904,,,RELE INJECAO ELETRONICA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,54.61,60.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,9.87,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
905,,,CANO COLETOR ADMISSAO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,25.49,33.38,,,,,0.0,,0,,,False,0,,,,,False,0,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,30.94,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
906,,,BATERIA ERBS 70HP 12M,False,True,PRODUTO,UNI,7,BATERIA,0,,0.0,0.0,0.0,0.0,290.91,440.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,51.25,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
907,,,INTERRUPTOR EMBREAGEM,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,96.59,120.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,24.24,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
908,,,BUCHA EIXO PEDAL FREIO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,27.33,45.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,64.65,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
909,,,CARBURADOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,416.13,442.35,,,,,0.0,,0,,,False,0,,,,,False,0,2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,6.3,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
